54.1252, 183.3575, 171.5336, 197.3793, 233.4356, 168.3829, 209.4065, 206.3466, 110.2142, 101.1361, 109.7768, 95.9183, 166.2559, 204.1633, 192.6189, 61.6697, 192.3412, 79.5245, 53.9183, 78.6570, 163.9782, 90.5717, 141.2849, 204.5245, 84.2069, 114.9510, 130.8730, 210.8076, 184.9056, 164.6098, 187.6570, 196.3902
130.5792, 90.3574, 133.6444, 108.9454, 69.4190, 85.3803, 106.7359, 70.6039, 119.2852, 194.0158, 190.8574, 71.3908, 178.3292, 57.3961, 119.2253, 192.2430, 125.2535, 192.5951, 185.1813, 93.4173, 178.6250, 188.6831, 195.6567, 166.1109, 189.9155, 236.7130, 63.2482, 68.5458, 89.6426, 188.3345, 85.6479, 88.6285
69.2492, 88.0047, 138.6635, 119.1480, 92.8878, 56.8224, 187.4346, 98.6371, 97.0592, 189.9829, 102.3224, 208.0934, 189.2150, 71.5343, 172.8629, 158.4844, 93.1620, 71.8598, 72.1153, 192.9221, 180.3645, 189.7554, 102.2087, 159.2850, 52.6386, 51.9969, 202.1978, 140.8972, 72.9361, 183.2835, 86.2804, 206.5421
147.1314, 58.3996, 191.1670, 188.2043, 84.1812, 68.9716, 94.3570, 60.0959, 79.1528, 169.7922, 176.3783, 151.4298, 183.8455, 66.9059, 44.7069, 97.8863, 120.3073, 198.7886, 146.9059, 174.4636, 69.3748, 187.4547, 152.5755, 74.1421, 210.1847, 210.8171, 210.6980, 115.2167, 145.8561, 204.3499, 79.4121, 64.2558
90.0050, 91.5792, 108.9257, 98.4257, 91.3144, 172.8106, 111.4072, 97.9121, 98.7079, 88.4963, 143.8242, 30.5025, 76.3960, 94.3750, 46.8131, 64.4715, 74.2389, 168.4183, 62.2426, 88.4431, 70.1609, 174.9839, 118.7302, 48.8577, 130.0681, 186.4233, 44.0297, 42.0384, 111.0495, 153.1572, 98.2946, 189.7834
80.5279, 80.8452, 104.2640, 163.2132, 86.5203, 182.8528, 193.2766, 103.5431, 197.1472, 160.0711, 201.3629, 60.6751, 164.6041, 192.4010, 72.7132, 63.5964, 203.5330, 118.2056, 177.6675, 78.3832, 155.5406, 184.5838, 85.0482, 203.2030, 188.7690, 144.7233, 71.2335, 98.1497, 104.0152, 71.3477, 91.5457, 191.8985
147.9015, 175.7521, 134.7742, 203.2139, 210.8302, 104.9949, 206.9983, 228.4143, 77.3430, 148.5042, 202.3158, 192.0170, 111.1919, 99.5959, 167.7487, 152.6604, 159.4296, 208.1239, 152.1290, 208.3565, 225.0017, 182.7029, 90.9779, 216.7318, 165.8268, 203.9491, 185.3379, 171.5874, 137.3990, 215.6180, 209.3260, 211.7538
94.4324, 173.5013, 170.3826, 176.5000, 204.2360, 209.7500, 178.5497, 164.5893, 145.0714, 81.3061, 97.4235, 107.5791, 151.2679, 208.7156, 104.9745, 56.0077, 207.0357, 69.4349, 178.1684, 143.4604, 56.6212, 90.8750, 167.0408, 225.1964, 88.1467, 53.8482, 187.1939, 205.6569, 153.5128, 58.9273, 158.5957, 202.3635
80.9513, 183.0845, 103.2593, 201.0516, 155.8396, 164.5014, 211.6533, 218.9699, 120.9413, 58.3367, 211.4828, 36.2708, 102.9527, 193.9126, 134.2464, 93.2851, 120.9456, 205.7034, 35.2779, 210.8309, 198.5287, 169.8496, 69.7693, 195.2335, 124.8524, 186.7106, 155.5659, 97.9484, 99.0946, 175.6891, 213.6662, 182.8367
123.0831, 73.8115, 106.3829, 102.3080, 60.6827, 51.1979, 96.7611, 78.7763, 103.9637, 179.0562, 205.6229, 100.1510, 155.1440, 55.2611, 134.3454, 93.8290, 74.7904, 204.3302, 86.3384, 110.3220, 192.1967, 177.6850, 94.3677, 31.9719, 216.4906, 208.2763, 61.6335, 57.6745, 106.5328, 194.0164, 88.0714, 67.3232
